ProviderId,DataYear,TPSId_9_MeasureScore,TPSId_3_MeasureScore,TPSId_6_MeasureScore,TPSId_7_MeasureScore,TPSId_1_MeasureScore,TPSId_4_MeasureScore,TPSId_5_MeasureScore,TPSId_2_MeasureScore,TPSId_8_MeasureScore
030118,2016,11.750000000000,30.000000000000,06.285714285714,07.500000000000,26.869047619048,03.333333333333,47.000000000000,62.857142857143,01.333333333333
030119,2013,14.700000000000,NULL,50.400000000000,NULL,65.100000000000,NULL,49.000000000000,72.000000000000,NULL
030119,2014,11.100000000000,10.000000000000,07.200000000000,02.000000000000,25.100000000000,16.000000000000,37.000000000000,36.000000000000,04.800000000000
030119,2015,06.250000000000,00.000000000000,05.000000000000,00.000000000000,31.821428571429,51.428571428571,25.000000000000,50.000000000000,20.571428571429
030119,2016,06.250000000000,00.000000000000,05.000000000000,00.000000000000,31.821428571429,51.428571428571,25.000000000000,50.000000000000,20.571428571429
030120,2014,46.800000000000,100.000000000000,Not Available,40.000000000000,86.800000000000,Not Available,78.000000000000,Not Available,Not Available
030121,2013,9.000000000000,NULL,30.545454545455,NULL,39.545454545455,NULL,30.000000000000,43.636363636364,NULL
030121,2014,04.200000000000,00.000000000000,04.909090909091,00.000000000000,24.109090909091,50.000000000000,14.000000000000,24.545454545455,15.000000000000
030121,2015,03.750000000000,00.000000000000,03.571428571429,00.000000000000,25.035714285714,44.285714285714,15.000000000000,35.714285714286,17.714285714286
030121,2016,03.750000000000,00.000000000000,03.571428571429,00.000000000000,25.035714285714,44.285714285714,15.000000000000,35.714285714286,17.714285714286
030122,2013,11.100000000000,NULL,38.111111111111,NULL,49.211111111111,NULL,37.000000000000,54.444444444444,NULL
030122,2014,13.800000000000,10.000000000000,08.666666666667,02.000000000000,34.216666666667,32.500000000000,46.000000000000,43.333333333333,09.750000000000
030122,2015,10.500000000000,20.000000000000,03.714285714286,05.000000000000,35.214285714286,40.000000000000,42.000000000000,37.142857142857,16.000000000000
030122,2016,10.500000000000,20.000000000000,03.714285714286,05.000000000000,35.214285714286,40.000000000000,42.000000000000,37.142857142857,16.000000000000
030123,2013,9.900000000000,NULL,38.888888888889,NULL,48.788888888889,NULL,33.000000000000,55.555555555556,NULL
030123,2014,15.600000000000,00.000000000000,13.200000000000,00.000000000000,46.050000000000,57.500000000000,52.000000000000,66.000000000000,17.250000000000
030123,2015,16.500000000000,10.000000000000,07.428571428571,02.500000000000,53.285714285714,67.142857142857,66.000000000000,74.285714285714,26.857142857143
030123,2016,16.500000000000,10.000000000000,07.428571428571,02.500000000000,53.285714285714,67.142857142857,66.000000000000,74.285714285714,26.857142857143
030126,2013,1.800000000000,NULL,50.909090909091,NULL,52.709090909091,NULL,6.000000000000,72.727272727273,NULL
030130,2013,24.600000000000,NULL,42.000000000000,NULL,66.600000000000,NULL,82.000000000000,60.000000000000,NULL
030130,2014,27.000000000000,40.000000000000,22.539682539683,11.428571428571,60.968253968254,Not Available,63.000000000000,78.888888888889,Not Available
030130,2015,21.666666666667,40.000000000000,10.000000000000,16.666666666667,48.333333333333,Not Available,52.000000000000,60.000000000000,Not Available
030130,2016,21.666666666667,40.000000000000,10.000000000000,16.666666666667,48.333333333333,Not Available,52.000000000000,60.000000000000,Not Available
030131,2013,22.800000000000,NULL,11.666666666667,NULL,34.466666666667,NULL,76.000000000000,16.666666666667,NULL
030131,2014,30.428571428571,10.000000000000,15.238095238095,02.857142857143,48.523809523810,Not Available,71.000000000000,53.333333333333,Not Available
030131,2015,24.583333333333,20.000000000000,12.777777777778,08.333333333333,45.694444444444,Not Available,59.000000000000,76.666666666667,Not Available
030131,2016,24.583333333333,20.000000000000,12.777777777778,08.333333333333,45.694444444444,Not Available,59.000000000000,76.666666666667,Not Available
030132,2014,24.600000000000,20.000000000000,Not Available,08.000000000000,32.600000000000,Not Available,41.000000000000,Not Available,Not Available
030132,2015,Not Available,80.000000000000,Not Available,30.769230769231,58.461538461538,45.000000000000,Not Available,Not Available,27.692307692308
030132,2016,Not Available,80.000000000000,Not Available,30.769230769231,58.461538461538,45.000000000000,Not Available,Not Available,27.692307692308
030134,2015,40.500000000000,60.000000000000,Not Available,30.000000000000,70.500000000000,Not Available,81.000000000000,Not Available,Not Available
030134,2016,40.500000000000,60.000000000000,Not Available,30.000000000000,70.500000000000,Not Available,81.000000000000,Not Available,Not Available
040001,2013,7.200000000000,NULL,62.222222222222,NULL,69.422222222222,NULL,24.000000000000,88.888888888889,NULL
040001,2014,15.900000000000,10.000000000000,09.333333333333,02.000000000000,37.233333333333,33.333333333333,53.000000000000,46.666666666667,10.000000000000
040001,2015,09.000000000000,00.000000000000,06.714285714286,00.000000000000,27.714285714286,30.000000000000,36.000000000000,67.142857142857,12.000000000000
040001,2016,09.000000000000,00.000000000000,06.714285714286,00.000000000000,27.714285714286,30.000000000000,36.000000000000,67.142857142857,12.000000000000
040002,2013,8.400000000000,NULL,27.222222222222,NULL,35.622222222222,NULL,28.000000000000,38.888888888889,NULL
040002,2014,10.500000000000,60.000000000000,06.888888888889,12.000000000000,53.388888888889,80.000000000000,35.000000000000,34.444444444444,24.000000000000
040002,2015,08.250000000000,60.000000000000,03.857142857143,15.000000000000,41.773809523810,36.666666666667,33.000000000000,38.571428571429,14.666666666667
040002,2016,08.250000000000,60.000000000000,03.857142857143,15.000000000000,41.773809523810,36.666666666667,33.000000000000,38.571428571429,14.666666666667
040004,2013,16.800000000000,NULL,45.181818181818,NULL,61.981818181818,NULL,56.000000000000,64.545454545455,NULL
040004,2014,15.900000000000,00.000000000000,10.363636363636,00.000000000000,35.863636363636,32.000000000000,53.000000000000,51.818181818182,09.600000000000
040004,2015,09.750000000000,00.000000000000,06.285714285714,00.000000000000,30.892857142857,37.142857142857,39.000000000000,62.857142857143,14.857142857143
040004,2016,09.750000000000,00.000000000000,06.285714285714,00.000000000000,30.892857142857,37.142857142857,39.000000000000,62.857142857143,14.857142857143
040007,2013,8.700000000000,NULL,34.363636363636,NULL,43.063636363636,NULL,29.000000000000,49.090909090909,NULL
040007,2014,09.300000000000,10.000000000000,10.363636363636,02.000000000000,29.463636363636,26.000000000000,31.000000000000,51.818181818182,07.800000000000
040007,2015,05.750000000000,00.000000000000,03.857142857143,00.000000000000,18.750000000000,22.857142857143,23.000000000000,38.571428571429,09.142857142857
040007,2016,05.750000000000,00.000000000000,03.857142857143,00.000000000000,18.750000000000,22.857142857143,23.000000000000,38.571428571429,09.142857142857
040010,2013,9.900000000000,NULL,32.454545454545,NULL,42.354545454545,NULL,33.000000000000,46.363636363636,NULL
040010,2014,12.600000000000,20.000000000000,13.272727272727,04.000000000000,39.472727272727,32.000000000000,42.000000000000,66.363636363636,09.600000000000
040010,2015,07.500000000000,10.000000000000,05.285714285714,02.500000000000,34.714285714286,48.571428571429,30.000000000000,52.857142857143,19.428571428571
040010,2016,07.500000000000,10.000000000000,05.285714285714,02.500000000000,34.714285714286,48.571428571429,30.000000000000,52.857142857143,19.428571428571
040011,2014,28.875000000000,100.000000000000,Not Available,25.000000000000,72.625000000000,50.000000000000,77.000000000000,Not Available,18.750000000000
040011,2015,07.777777777778,70.000000000000,Not Available,19.444444444444,50.925925925926,53.333333333333,28.000000000000,Not Available,23.703703703704
040011,2016,07.777777777778,70.000000000000,Not Available,19.444444444444,50.925925925926,53.333333333333,28.000000000000,Not Available,23.703703703704
040014,2013,15.900000000000,NULL,49.000000000000,NULL,64.900000000000,NULL,53.000000000000,70.000000000000,NULL
040014,2014,11.700000000000,00.000000000000,17.400000000000,00.000000000000,42.900000000000,46.000000000000,39.000000000000,87.000000000000,13.800000000000
040014,2015,14.500000000000,10.000000000000,08.142857142857,02.500000000000,49.714285714286,61.428571428571,58.000000000000,81.428571428571,24.571428571429
040014,2016,14.500000000000,10.000000000000,08.142857142857,02.500000000000,49.714285714286,61.428571428571,58.000000000000,81.428571428571,24.571428571429
040015,2014,13.714285714286,20.000000000000,24.489795918367,05.714285714286,43.918367346939,Not Available,32.000000000000,85.714285714286,Not Available
040015,2015,15.250000000000,00.000000000000,06.400000000000,00.000000000000,30.983333333333,23.333333333333,61.000000000000,64.000000000000,09.333333333333
040015,2016,15.250000000000,00.000000000000,06.400000000000,00.000000000000,30.983333333333,23.333333333333,61.000000000000,64.000000000000,09.333333333333
040016,2013,11.700000000000,NULL,44.545454545455,NULL,56.245454545455,NULL,39.000000000000,63.636363636364,NULL
040016,2014,10.200000000000,00.000000000000,04.181818181818,00.000000000000,18.581818181818,14.000000000000,34.000000000000,20.909090909091,04.200000000000
040016,2015,08.250000000000,00.000000000000,01.857142857143,00.000000000000,24.392857142857,35.714285714286,33.000000000000,18.571428571429,14.285714285714
040016,2016,08.250000000000,00.000000000000,01.857142857143,00.000000000000,24.392857142857,35.714285714286,33.000000000000,18.571428571429,14.285714285714
040017,2013,13.200000000000,NULL,33.444444444444,NULL,46.644444444444,NULL,44.000000000000,47.777777777778,NULL
040017,2014,08.700000000000,70.000000000000,03.777777777778,14.000000000000,36.477777777778,33.333333333333,29.000000000000,18.888888888889,10.000000000000
040017,2015,07.500000000000,40.000000000000,04.857142857143,10.000000000000,50.357142857143,70.000000000000,30.000000000000,48.571428571429,28.000000000000
040017,2016,07.500000000000,40.000000000000,04.857142857143,10.000000000000,50.357142857143,70.000000000000,30.000000000000,48.571428571429,28.000000000000
040018,2013,12.300000000000,NULL,33.250000000000,NULL,45.550000000000,NULL,41.000000000000,47.500000000000,NULL
040018,2014,18.857142857143,00.000000000000,21.428571428571,00.000000000000,40.285714285714,Not Available,44.000000000000,75.000000000000,Not Available
040018,2015,05.250000000000,50.000000000000,10.000000000000,12.500000000000,35.750000000000,20.000000000000,21.000000000000,100.000000000000,08.000000000000
040018,2016,05.250000000000,50.000000000000,10.000000000000,12.500000000000,35.750000000000,20.000000000000,21.000000000000,100.000000000000,08.000000000000
040019,2013,12.900000000000,NULL,37.625000000000,NULL,50.525000000000,NULL,43.000000000000,53.750000000000,NULL
040019,2014,12.300000000000,50.000000000000,14.571428571429,10.000000000000,48.871428571429,40.000000000000,41.000000000000,72.857142857143,12.000000000000
040019,2015,06.250000000000,40.000000000000,04.285714285714,10.000000000000,23.202380952381,06.666666666667,25.000000000000,42.857142857143,02.666666666667
040019,2016,06.250000000000,40.000000000000,04.285714285714,10.000000000000,23.202380952381,06.666666666667,25.000000000000,42.857142857143,02.666666666667
040020,2013,13.500000000000,NULL,35.000000000000,NULL,48.500000000000,NULL,45.000000000000,50.000000000000,NULL
040020,2014,17.100000000000,10.000000000000,08.909090909091,02.000000000000,32.209090909091,14.000000000000,57.000000000000,44.545454545455,04.200000000000
040020,2015,08.500000000000,00.000000000000,06.571428571429,00.000000000000,21.928571428571,17.142857142857,34.000000000000,65.714285714286,06.857142857143
040020,2016,08.500000000000,00.000000000000,06.571428571429,00.000000000000,21.928571428571,17.142857142857,34.000000000000,65.714285714286,06.857142857143
040022,2013,10.800000000000,NULL,40.090909090909,NULL,50.890909090909,NULL,36.000000000000,57.272727272727,NULL
040022,2014,05.700000000000,20.000000000000,08.909090909091,04.000000000000,29.409090909091,36.000000000000,19.000000000000,44.545454545455,10.800000000000
040022,2015,05.250000000000,10.000000000000,03.142857142857,02.500000000000,23.464285714286,31.428571428571,21.000000000000,31.428571428571,12.571428571429
040022,2016,05.250000000000,10.000000000000,03.142857142857,02.500000000000,23.464285714286,31.428571428571,21.000000000000,31.428571428571,12.571428571429
040026,2013,10.500000000000,NULL,49.000000000000,NULL,59.500000000000,NULL,35.000000000000,70.000000000000,NULL
040026,2014,07.800000000000,10.000000000000,14.181818181818,02.000000000000,30.581818181818,22.000000000000,26.000000000000,70.909090909091,06.600000000000
040026,2015,06.250000000000,20.000000000000,05.285714285714,05.000000000000,29.107142857143,31.428571428571,25.000000000000,52.857142857143,12.571428571429
040026,2016,06.250000000000,20.000000000000,05.285714285714,05.000000000000,29.107142857143,31.428571428571,25.000000000000,52.857142857143,12.571428571429
040027,2013,6.300000000000,NULL,34.363636363636,NULL,40.663636363636,NULL,21.000000000000,49.090909090909,NULL
040027,2014,17.400000000000,30.000000000000,10.181818181818,06.000000000000,50.381818181818,56.000000000000,58.000000000000,50.909090909091,16.800000000000
040027,2015,10.250000000000,30.000000000000,04.428571428571,07.500000000000,39.321428571429,42.857142857143,41.000000000000,44.285714285714,17.142857142857
040027,2016,10.250000000000,30.000000000000,04.428571428571,07.500000000000,39.321428571429,42.857142857143,41.000000000000,44.285714285714,17.142857142857
040029,2013,13.200000000000,NULL,37.545454545455,NULL,50.745454545455,NULL,44.000000000000,53.636363636364,NULL
040029,2014,13.500000000000,00.000000000000,08.545454545455,00.000000000000,36.445454545455,48.000000000000,45.000000000000,42.727272727273,14.400000000000
040029,2015,09.250000000000,00.000000000000,04.428571428571,00.000000000000,41.107142857143,68.571428571429,37.000000000000,44.285714285714,27.428571428571
040029,2016,09.250000000000,00.000000000000,04.428571428571,00.000000000000,41.107142857143,68.571428571429,37.000000000000,44.285714285714,27.428571428571
040036,2013,12.600000000000,NULL,50.909090909091,NULL,63.509090909091,NULL,42.000000000000,72.727272727273,NULL
040036,2014,13.500000000000,00.000000000000,16.000000000000,00.000000000000,36.700000000000,24.000000000000,45.000000000000,80.000000000000,07.200000000000
040036,2015,09.000000000000,00.000000000000,09.428571428571,00.000000000000,27.000000000000,21.428571428571,36.000000000000,94.285714285714,08.571428571429
040036,2016,09.000000000000,00.000000000000,09.428571428571,00.000000000000,27.000000000000,21.428571428571,36.000000000000,94.285714285714,08.571428571429
040039,2013,14.400000000000,NULL,56.700000000000,NULL,71.100000000000,NULL,48.000000000000,81.000000000000,NULL
040039,2014,13.800000000000,20.000000000000,12.222222222222,04.000000000000,31.522222222222,05.000000000000,46.000000000000,61.111111111111,01.500000000000
040039,2015,06.500000000000,10.000000000000,07.000000000000,02.500000000000,31.200000000000,38.000000000000,26.000000000000,70.000000000000,15.200000000000
040039,2016,06.500000000000,10.000000000000,07.000000000000,02.500000000000,31.200000000000,38.000000000000,26.000000000000,70.000000000000,15.200000000000
040041,2013,9.900000000000,NULL,55.222222222222,NULL,65.122222222222,NULL,33.000000000000,78.888888888889,NULL
040041,2014,03.900000000000,10.000000000000,06.000000000000,02.000000000000,17.900000000000,20.000000000000,13.000000000000,30.000000000000,06.000000000000
040041,2015,04.250000000000,00.000000000000,07.285714285714,00.000000000000,38.392857142857,67.142857142857,17.000000000000,72.857142857143,26.857142857143
040041,2016,04.250000000000,00.000000000000,07.285714285714,00.000000000000,38.392857142857,67.142857142857,17.000000000000,72.857142857143,26.857142857143
040042,2013,9.300000000000,NULL,39.666666666667,NULL,48.966666666667,NULL,31.000000000000,56.666666666667,NULL
040042,2014,15.000000000000,00.000000000000,09.333333333333,00.000000000000,36.333333333333,40.000000000000,50.000000000000,46.666666666667,12.000000000000
040047,2014,12.375000000000,20.000000000000,Not Available,05.000000000000,38.000000000000,55.000000000000,33.000000000000,Not Available,20.625000000000
040050,2013,22.200000000000,NULL,14.875000000000,NULL,37.075000000000,NULL,74.000000000000,21.250000000000,NULL
040050,2014,21.000000000000,50.000000000000,08.500000000000,10.000000000000,48.500000000000,30.000000000000,70.000000000000,42.500000000000,09.000000000000
040050,2015,14.250000000000,00.000000000000,05.142857142857,00.000000000000,34.059523809524,36.666666666667,57.000000000000,51.428571428571,14.666666666667
040050,2016,14.250000000000,00.000000000000,05.142857142857,00.000000000000,34.059523809524,36.666666666667,57.000000000000,51.428571428571,14.666666666667
040051,2013,10.200000000000,NULL,26.444444444444,NULL,36.644444444444,NULL,34.000000000000,37.777777777778,NULL
040051,2014,12.300000000000,00.000000000000,05.714285714286,00.000000000000,30.014285714286,40.000000000000,41.000000000000,28.571428571429,12.000000000000
040051,2015,05.750000000000,30.000000000000,05.800000000000,07.500000000000,32.383333333333,33.333333333333,23.000000000000,58.000000000000,13.333333333333
040051,2016,05.750000000000,30.000000000000,05.800000000000,07.500000000000,32.383333333333,33.333333333333,23.000000000000,58.000000000000,13.333333333333
040055,2013,5.700000000000,NULL,63.636363636364,NULL,69.336363636364,NULL,19.000000000000,90.909090909091,NULL
040055,2014,02.700000000000,00.000000000000,19.636363636364,00.000000000000,38.536363636364,54.000000000000,09.000000000000,98.181818181818,16.200000000000
040055,2015,02.250000000000,00.000000000000,09.428571428571,00.000000000000,31.107142857143,48.571428571429,09.000000000000,94.285714285714,19.428571428571
040055,2016,02.250000000000,00.000000000000,09.428571428571,00.000000000000,31.107142857143,48.571428571429,09.000000000000,94.285714285714,19.428571428571
040062,2013,9.600000000000,NULL,21.000000000000,NULL,30.600000000000,NULL,32.000000000000,30.000000000000,NULL
040062,2014,10.500000000000,00.000000000000,11.454545454545,00.000000000000,30.354545454545,28.000000000000,35.000000000000,57.272727272727,08.400000000000
040062,2015,05.250000000000,00.000000000000,05.428571428571,00.000000000000,27.821428571429,42.857142857143,21.000000000000,54.285714285714,17.142857142857
040062,2016,05.250000000000,00.000000000000,05.428571428571,00.000000000000,27.821428571429,42.857142857143,21.000000000000,54.285714285714,17.142857142857
040067,2013,27.300000000000,NULL,29.400000000000,NULL,56.700000000000,NULL,91.000000000000,42.000000000000,NULL
040067,2014,18.000000000000,00.000000000000,08.571428571429,00.000000000000,40.571428571429,46.666666666667,60.000000000000,42.857142857143,14.000000000000
040067,2015,10.250000000000,00.000000000000,04.600000000000,00.000000000000,34.850000000000,50.000000000000,41.000000000000,46.000000000000,20.000000000000
040067,2016,10.250000000000,00.000000000000,04.600000000000,00.000000000000,34.850000000000,50.000000000000,41.000000000000,46.000000000000,20.000000000000
040069,2013,7.800000000000,NULL,13.125000000000,NULL,20.925000000000,NULL,26.000000000000,18.750000000000,NULL
040069,2014,05.400000000000,40.000000000000,12.571428571429,08.000000000000,42.971428571429,56.666666666667,18.000000000000,62.857142857143,17.000000000000
040071,2013,12.000000000000,NULL,60.454545454545,NULL,72.454545454545,NULL,40.000000000000,86.363636363636,NULL
040071,2014,09.300000000000,00.000000000000,14.363636363636,00.000000000000,37.463636363636,46.000000000000,31.000000000000,71.818181818182,13.800000000000
040071,2015,05.000000000000,00.000000000000,06.857142857143,00.000000000000,34.714285714286,57.142857142857,20.000000000000,68.571428571429,22.857142857143
040071,2016,05.000000000000,00.000000000000,06.857142857143,00.000000000000,34.714285714286,57.142857142857,20.000000000000,68.571428571429,22.857142857143
040072,2013,18.300000000000,NULL,66.500000000000,NULL,84.800000000000,NULL,61.000000000000,95.000000000000,NULL
040072,2014,12.600000000000,70.000000000000,08.285714285714,14.000000000000,52.885714285714,60.000000000000,42.000000000000,41.428571428571,18.000000000000
040072,2015,09.500000000000,70.000000000000,08.400000000000,17.500000000000,68.733333333333,83.333333333333,38.000000000000,84.000000000000,33.333333333333
040072,2016,09.500000000000,70.000000000000,08.400000000000,17.500000000000,68.733333333333,83.333333333333,38.000000000000,84.000000000000,33.333333333333
040074,2013,12.900000000000,NULL,24.500000000000,NULL,37.400000000000,NULL,43.000000000000,35.000000000000,NULL
040074,2014,09.750000000000,00.000000000000,Not Available,00.000000000000,24.750000000000,40.000000000000,26.000000000000,Not Available,15.000000000000
040074,2015,04.722222222222,10.000000000000,Not Available,02.777777777778,18.611111111111,25.000000000000,17.000000000000,Not Available,11.111111111111
040074,2016,04.722222222222,10.000000000000,Not Available,02.777777777778,18.611111111111,25.000000000000,17.000000000000,Not Available,11.111111111111
040076,2013,10.200000000000,NULL,29.400000000000,NULL,39.600000000000,NULL,34.000000000000,42.000000000000,NULL
040076,2014,12.300000000000,50.000000000000,08.000000000000,10.000000000000,39.300000000000,30.000000000000,41.000000000000,40.000000000000,09.000000000000
040076,2015,17.500000000000,40.000000000000,Not Available,11.111111111111,46.388888888889,40.000000000000,63.000000000000,Not Available,17.777777777778
040076,2016,17.500000000000,40.000000000000,Not Available,11.111111111111,46.388888888889,40.000000000000,63.000000000000,Not Available,17.777777777778
040078,2013,14.700000000000,NULL,33.600000000000,NULL,48.300000000000,NULL,49.000000000000,48.000000000000,NULL
040078,2014,07.800000000000,00.000000000000,13.090909090909,00.000000000000,28.390909090909,25.000000000000,26.000000000000,65.454545454545,07.500000000000
040078,2015,06.750000000000,00.000000000000,03.000000000000,00.000000000000,20.607142857143,27.142857142857,27.000000000000,30.000000000000,10.857142857143
040078,2016,06.750000000000,00.000000000000,03.000000000000,00.000000000000,20.607142857143,27.142857142857,27.000000000000,30.000000000000,10.857142857143
040080,2013,9.600000000000,NULL,47.250000000000,NULL,56.850000000000,NULL,32.000000000000,67.500000000000,NULL
040080,2014,09.600000000000,10.000000000000,08.571428571429,02.000000000000,33.671428571429,45.000000000000,32.000000000000,42.857142857143,13.500000000000
040080,2015,08.500000000000,00.000000000000,06.000000000000,00.000000000000,31.833333333333,43.333333333333,34.000000000000,60.000000000000,17.333333333333
040080,2016,08.500000000000,00.000000000000,06.000000000000,00.000000000000,31.833333333333,43.333333333333,34.000000000000,60.000000000000,17.333333333333
040084,2013,11.100000000000,NULL,54.600000000000,NULL,65.700000000000,NULL,37.000000000000,78.000000000000,NULL
040084,2014,09.300000000000,30.000000000000,10.400000000000,06.000000000000,39.500000000000,46.000000000000,31.000000000000,52.000000000000,13.800000000000
040084,2015,05.500000000000,10.000000000000,04.714285714286,02.500000000000,42.428571428571,74.285714285714,22.000000000000,47.142857142857,29.714285714286
040084,2016,05.500000000000,10.000000000000,04.714285714286,02.500000000000,42.428571428571,74.285714285714,22.000000000000,47.142857142857,29.714285714286
040085,2013,17.700000000000,NULL,70.000000000000,NULL,87.700000000000,NULL,59.000000000000,100.000000000000,NULL
040085,2014,09.900000000000,100.000000000000,20.000000000000,20.000000000000,61.900000000000,40.000000000000,33.000000000000,100.000000000000,12.000000000000
040085,2015,08.250000000000,100.000000000000,08.000000000000,25.000000000000,57.250000000000,40.000000000000,33.000000000000,80.000000000000,16.000000000000
040085,2016,08.250000000000,100.000000000000,08.000000000000,25.000000000000,57.250000000000,40.000000000000,33.000000000000,80.000000000000,16.000000000000
040088,2013,10.200000000000,NULL,58.545454545455,NULL,68.745454545455,NULL,34.000000000000,83.636363636364,NULL
040088,2014,06.000000000000,00.000000000000,15.272727272727,00.000000000000,39.272727272727,60.000000000000,20.000000000000,76.363636363636,18.000000000000
040088,2015,07.000000000000,00.000000000000,06.000000000000,00.000000000000,28.428571428571,38.571428571429,28.000000000000,60.000000000000,15.428571428571
040088,2016,07.000000000000,00.000000000000,06.000000000000,00.000000000000,28.428571428571,38.571428571429,28.000000000000,60.000000000000,15.428571428571
040114,2013,16.500000000000,NULL,43.272727272727,NULL,59.772727272727,NULL,55.000000000000,61.818181818182,NULL
040114,2014,12.300000000000,10.000000000000,14.909090909091,02.000000000000,38.209090909091,30.000000000000,41.000000000000,74.545454545455,09.000000000000
040114,2015,09.250000000000,10.000000000000,08.000000000000,02.500000000000,32.892857142857,32.857142857143,37.000000000000,80.000000000000,13.142857142857
040114,2016,09.250000000000,10.000000000000,08.000000000000,02.500000000000,32.892857142857,32.857142857143,37.000000000000,80.000000000000,13.142857142857
040118,2013,18.600000000000,NULL,38.181818181818,NULL,56.781818181818,NULL,62.000000000000,54.545454545455,NULL
040118,2014,22.800000000000,10.000000000000,13.272727272727,02.000000000000,45.272727272727,24.000000000000,76.000000000000,66.363636363636,07.200000000000
040118,2015,12.750000000000,00.000000000000,02.857142857143,00.000000000000,24.178571428571,21.428571428571,51.000000000000,28.571428571429,08.571428571429
040118,2016,12.750000000000,00.000000000000,02.857142857143,00.000000000000,24.178571428571,21.428571428571,51.000000000000,28.571428571429,08.571428571429
040119,2013,5.700000000000,NULL,41.300000000000,NULL,47.000000000000,NULL,19.000000000000,59.000000000000,NULL
040119,2014,18.300000000000,00.000000000000,10.400000000000,00.000000000000,34.700000000000,20.000000000000,61.000000000000,52.000000000000,06.000000000000
040119,2015,10.500000000000,00.000000000000,05.571428571429,00.000000000000,26.928571428571,27.142857142857,42.000000000000,55.714285714286,10.857142857143
040119,2016,10.500000000000,00.000000000000,05.571428571429,00.000000000000,26.928571428571,27.142857142857,42.000000000000,55.714285714286,10.857142857143
040134,2013,25.800000000000,NULL,64.400000000000,NULL,90.200000000000,NULL,86.000000000000,92.000000000000,NULL
040134,2014,26.400000000000,50.000000000000,19.636363636364,10.000000000000,69.236363636364,44.000000000000,88.000000000000,98.181818181818,13.200000000000
040134,2015,23.250000000000,40.000000000000,09.428571428571,10.000000000000,68.011904761905,63.333333333333,93.000000000000,94.285714285714,25.333333333333
040134,2016,23.250000000000,40.000000000000,09.428571428571,10.000000000000,68.011904761905,63.333333333333,93.000000000000,94.285714285714,25.333333333333
040137,2013,10.800000000000,NULL,34.222222222222,NULL,45.022222222222,NULL,36.000000000000,48.888888888889,NULL
040137,2014,18.300000000000,00.000000000000,06.666666666667,00.000000000000,41.966666666667,56.666666666667,61.000000000000,33.333333333333,17.000000000000
040137,2015,09.250000000000,10.000000000000,06.428571428571,02.500000000000,23.511904761905,13.333333333333,37.000000000000,64.285714285714,05.333333333333
040137,2016,09.250000000000,10.000000000000,06.428571428571,02.500000000000,23.511904761905,13.333333333333,37.000000000000,64.285714285714,05.333333333333
040147,2013,29.400000000000,NULL,58.333333333333,NULL,87.733333333333,NULL,98.000000000000,83.333333333333,NULL
040147,2014,41.571428571429,50.000000000000,20.952380952381,14.285714285714,76.809523809524,Not Available,97.000000000000,73.333333333333,Not Available
040147,2015,39.166666666667,60.000000000000,14.166666666667,25.000000000000,78.333333333333,Not Available,94.000000000000,85.000000000000,Not Available
040147,2016,39.166666666667,60.000000000000,14.166666666667,25.000000000000,78.333333333333,Not Available,94.000000000000,85.000000000000,Not Available
040152,2013,30.000000000000,NULL,61.833333333333,NULL,91.833333333333,NULL,100.000000000000,88.333333333333,NULL
040152,2014,42.857142857143,00.000000000000,08.000000000000,00.000000000000,50.857142857143,Not Available,100.000000000000,28.000000000000,Not Available
040153,2014,19.875000000000,50.000000000000,Not Available,12.500000000000,56.125000000000,63.333333333333,53.000000000000,Not Available,23.750000000000
040153,2015,12.500000000000,00.000000000000,Not Available,00.000000000000,48.055555555556,80.000000000000,45.000000000000,Not Available,35.555555555556
040153,2016,12.500000000000,00.000000000000,Not Available,00.000000000000,48.055555555556,80.000000000000,45.000000000000,Not Available,35.555555555556
050002,2013,7.200000000000,NULL,39.900000000000,NULL,47.100000000000,NULL,24.000000000000,57.000000000000,NULL
050002,2014,07.200000000000,00.000000000000,13.400000000000,00.000000000000,30.800000000000,34.000000000000,24.000000000000,67.000000000000,10.200000000000
050002,2015,03.500000000000,00.000000000000,09.142857142857,00.000000000000,30.357142857143,44.285714285714,14.000000000000,91.428571428571,17.714285714286
050002,2016,03.500000000000,00.000000000000,09.142857142857,00.000000000000,30.357142857143,44.285714285714,14.000000000000,91.428571428571,17.714285714286
050006,2013,5.400000000000,NULL,53.900000000000,NULL,59.300000000000,NULL,18.000000000000,77.000000000000,NULL
050006,2014,03.600000000000,40.000000000000,03.090909090909,08.000000000000,33.890909090909,64.000000000000,12.000000000000,15.454545454545,19.200000000000
050006,2015,02.250000000000,40.000000000000,03.000000000000,10.000000000000,35.250000000000,50.000000000000,09.000000000000,30.000000000000,20.000000000000
050006,2016,02.250000000000,40.000000000000,03.000000000000,10.000000000000,35.250000000000,50.000000000000,09.000000000000,30.000000000000,20.000000000000
050007,2013,14.400000000000,NULL,45.818181818182,NULL,60.218181818182,NULL,48.000000000000,65.454545454545,NULL
050007,2014,15.300000000000,50.000000000000,09.454545454545,10.000000000000,41.954545454545,24.000000000000,51.000000000000,47.272727272727,07.200000000000
050007,2015,11.500000000000,60.000000000000,07.000000000000,15.000000000000,55.214285714286,54.285714285714,46.000000000000,70.000000000000,21.714285714286
